Date/Time,ZONE_F1:Zone Mean Air Temperature [C](Hourly),ZONE_F2:Zone Mean Air Temperature [C](Hourly),ZONE_F3:Zone Mean Air Temperature [C](Hourly) 
 01/11  11:00:00,27.79022456769695,26.97303851644173,27.062003580870897 
 01/11  12:00:00,28.498644676293186,27.460938998389345,27.921032998665684 
 01/11  13:00:00,28.884595988227264,27.81967735586447,28.46910529753719 
 01/11  14:00:00,29.215884164177414,28.155772284398054,28.904211163796973 
 01/11  15:00:00,29.341905247997158,28.384569873481254,29.13410015396009 
 01/11  16:00:00,29.14505267241512,28.475248288458438,29.104691317342137 
 01/11  17:00:00,28.38763489980696,28.31300785503315,28.570700898989266 
 01/11  18:00:00,27.324860336821477,27.94948161199398,27.72363641389984 
 01/11  19:00:00,26.654664601801773,27.6642301915076,27.1733993734971 
 01/11  20:00:00,26.42092586847062,27.54568052963154,26.964983557504752 
 01/11  21:00:00,26.24231098227395,27.418912068608932,26.78272019324602 
 01/11  22:00:00,26.08740327365499,27.29277017991098,26.612239995726586 
 01/11  23:00:00,25.53850849771121,26.85671115210313,26.101254510672476 
 01/11  24:00:00,25.15633103644937,26.59882848949608,25.772557459609487 
 01/12  01:00:00,24.957676438303185,26.424350348856343,25.556836158517825 
 01/12  02:00:00,24.777770506063014,26.251101484516255,25.352644170766133 
 01/12  03:00:00,24.608933644281795,26.079794456012603,25.15588415565621 
 01/12  04:00:00,24.44682967028284,25.91070859169538,24.96513231561918 
 01/12  05:00:00,24.287038238900898,25.742044390665626,24.77760170804438 
 01/12  06:00:00,24.13673538187379,25.57861345881509,24.59855458587134 
 01/12  07:00:00,24.00439721713387,25.425992582929634,24.434613375816056 
 01/12  08:00:00,24.13035116856084,25.426642292985267,24.538409311075096 
 01/12  09:00:00,25.313503836148183,26.05849902796839,25.518439173663328 
 01/12  10:00:00,26.370437664468973,26.541241209671963,26.296900784830992 
 01/12  11:00:00,26.713183798387885,26.763634958298496,26.707197686393876 
 01/12  12:00:00,27.006296906958134,26.99598108381149,27.119602698035052 
 01/12  13:00:00,27.202968281262258,27.184435967804873,27.41024340536717 
 01/12  14:00:00,27.54010371065897,27.458339909293105,27.847464201011356 
 01/12  15:00:00,27.662277294112453,27.621674883712533,28.10276823449633 
 01/12  16:00:00,27.932659117953484,27.822402160593647,28.35345045196568 
 01/12  17:00:00,27.796368960007527,27.8718262374222,28.367555246024708 
 01/12  18:00:00,27.07129163522134,27.617536102849243,27.73690270510663 
 01/12  19:00:00,26.437612411870237,27.352654886734296,27.1542513737874 
 01/12  20:00:00,26.084707566217276,27.085419601746665,26.84368172093703 
 01/12  21:00:00,25.789479852335887,26.857754265891046,26.58508260780912 
 01/12  22:00:00,25.799869650106473,26.8857014652423,26.552764044887397 
 01/12  23:00:00,25.217624839371428,26.40915557198452,25.99086984744742 
 01/12  24:00:00,24.809476098218788,26.136494666335455,25.63660787632668 
 01/13  01:00:00,24.589994202099,25.95945695679272,25.405728719360575 
